Time;cDAQ1Mod1/ai0
27/03/2025 10:36:45,567000;0,00687504281938325
27/03/2025 10:36:45,5676056;0,00867826665198237
27/03/2025 10:36:45,5682113;0,00827455982378854
27/03/2025 10:36:45,568817;0,00797850814977973
27/03/2025 10:36:45,5694227;0,0073325772246696
27/03/2025 10:36:45,5700284;0,00639059462555065
27/03/2025 10:36:45,5706341;0,0085436977092511
27/03/2025 10:36:45,5712398;0,00620219810572686
27/03/2025 10:36:45,5718455;0,00641750841409691
27/03/2025 10:36:45,5724512;0,0070903531277533
27/03/2025 10:36:45,5730569;0,00682121524229074
27/03/2025 10:36:45,5736626;0,00679430145374448
27/03/2025 10:36:45,5742683;0,00773628405286343
27/03/2025 10:36:45,574874;0,00690195660792951
27/03/2025 10:36:45,5754797;0,00606762916299559
27/03/2025 10:36:45,5760854;0,00625602568281938
27/03/2025 10:36:45,576691;0,00695578418502202
27/03/2025 10:36:45,5772967;0,00609454295154184
27/03/2025 10:36:45,5779024;0,00800542193832599
27/03/2025 10:36:45,5785081;0,00703652555066079
27/03/2025 10:36:45,5791138;0,00485650867841409
27/03/2025 10:36:45,5797195;0,00676738766519823
27/03/2025 10:36:45,5803252;0,00695578418502202
27/03/2025 10:36:45,5809309;0,00431823290748898
27/03/2025 10:36:45,5815366;0,00754788753303965
27/03/2025 10:36:45,5821423;0,00647133599118942
27/03/2025 10:36:45,582748;0,0066059049339207
27/03/2025 10:36:45,5833537;0,00682121524229074
27/03/2025 10:36:45,5839594;0,00633676704845814
27/03/2025 10:36:45,5845651;0,00595997400881057
27/03/2025 10:36:45,5851708;0,00639059462555065
27/03/2025 10:36:45,5857764;0,00399526744493392
27/03/2025 10:36:45,5863821;0,00582540506607929
27/03/2025 10:36:45,5869878;0,0061214567400881
27/03/2025 10:36:45,5875935;0,00582540506607929
27/03/2025 10:36:45,5881992;0,00700961176211453
27/03/2025 10:36:45,5888049;0,0049103362555066
27/03/2025 10:36:45,5894106;0,0049103362555066
27/03/2025 10:36:45,5900163;0,00604071537444933
27/03/2025 10:36:45,590622;0,00439897427312775
27/03/2025 10:36:45,5912277;0,00426440533039647
27/03/2025 10:36:45,5918334;0,00499107762114537
27/03/2025 10:36:45,5924391;0,00496416383259912
27/03/2025 10:36:45,5930448;0,00499107762114537
27/03/2025 10:36:45,5936505;0,00555626718061673
27/03/2025 10:36:45,5942562;0,00668664629955947
27/03/2025 10:36:45,5948619;0,00423749154185021
27/03/2025 10:36:45,5954675;0,00517947414096915
27/03/2025 10:36:45,5960732;0,00461428458149779
27/03/2025 10:36:45,5966789;0,00404909502202643
27/03/2025 10:36:45,5972846;0,00633676704845814
27/03/2025 10:36:45,5978903;0,00504490519823788
27/03/2025 10:36:45,598496;0,0061214567400881
27/03/2025 10:36:45,5991017;0,00520638792951541
27/03/2025 10:36:45,5997074;0,00528712929515418
27/03/2025 10:36:45,6003131;0,00501799140969163
27/03/2025 10:36:45,6009188;0,00595997400881057
27/03/2025 10:36:45,6015245;0,00509873277533039
27/03/2025 10:36:45,6021302;0,00531404308370044
27/03/2025 10:36:45,6027359;0,00421057775330396
27/03/2025 10:36:45,6033416;0,00628293947136564
27/03/2025 10:36:45,6039473;0,00404909502202643
27/03/2025 10:36:45,6045529;0,00480268110132158
27/03/2025 10:36:45,6051586;0,0041836639647577
27/03/2025 10:36:45,6057643;0,00698269797356828
27/03/2025 10:36:45,606370;0,00504490519823788
27/03/2025 10:36:45,6069757;0,00431823290748898
27/03/2025 10:36:45,6075814;0,00558318096916298
27/03/2025 10:36:45,6081871;0,00609454295154184
27/03/2025 10:36:45,6087928;0,00375304334801762
