Time (us),fs,dt,Sensor 1 - X,Sensor 2 - X,Sensor 3 - X,Sensor 4 - X,Sensor 1 - Y,Sensor 2 - Y,Sensor 3 - Y,Sensor 4 - Y
0.0,470,2127.0,6.147656549999998,-0.6231064500000023,13.703435549999998,-1.4081224500000022,14.464505600149,-1.0249573998510007,4.203969600149,-1.5182523998510005
0.002127,470,2127.0,7.0307995499999985,-2.2912654500000023,12.427784549999998,-2.9781544500000026,9.630214600149,-0.9262983998510006,1.5401766001489994,-1.2222753998510005
0.004254,470,2127.0,3.890735549999998,-0.13247145000000224,6.638291549999998,-0.42685245000000227,12.294007600149,-2.2088653998510006,14.661823600148999,-4.083386399851
0.006381,470,2127.0,-5.235075450000003,-0.13247145000000224,-6.6088534500000025,-1.3099954500000024,1.5401766001489994,-1.5182523998510005,5.091900600148999,-1.0249573998510007
0.008508,470,2127.0,-6.216345450000003,-2.0950114500000026,-11.613330450000003,-3.1744084500000023,-12.272083399851,-1.0249573998510007,-9.213654399851,0.1589506001489994
0.010635,470,2127.0,-0.13247145000000224,-0.03434445000000223,-5.4313294500000024,-0.32872545000000225,-10.890857399851,-1.9128883998510005,-5.661930399851,-2.8994783998510005
0.012762,470,2127.0,-1.6043764500000024,0.3581635499999978,-10.141425450000003,-0.32872545000000225,-11.778788399851,-1.1236163998510005,-3.3927733998510003,-0.33434439985100056
0.014889,470,2127.0,-10.632060450000003,-1.7025034500000022,-19.855998450000005,-2.4875194500000024,-13.751968399851,0.3562686001489994,-5.069976399851001,2.428107600148999
0.017016,470,2127.0,-7.001361450000003,-0.23059845000000226,-10.730187450000003,-0.13247145000000224,-4.4780223998510005,-0.33434439985100056,3.4146976001489993,-0.7289803998510006
0.019143,470,2127.0,3.694481549999998,0.4562905499999978,4.970132549999998,0.6525445499999978,3.6120156001489994,-0.03836739985100059,2.8227436001489994,0.3562686001489994
0.02127,470,2127.0,4.675751549999998,-1.8006304500000023,6.049529549999998,-1.8006304500000023,3.907992600148999,1.5401766001489994,-0.9262983998510006,3.6120156001489994
0.023397,470,2127.0,0.5544175499999978,-0.7212334500000023,4.970132549999998,-0.13247145000000224,14.859141600148998,1.2441996001489994,14.267187600148999,1.3428586001489993
0.025524,470,2127.0,2.713211549999998,0.6525445499999978,11.544641549999998,1.143179549999998,24.231746600149,1.2441996001489994,22.653202600148997,1.6388356001489994
0.027651,470,2127.0,6.638291549999998,-1.3099954500000024,14.880959549999998,-1.2118684500000023,15.648413600148999,2.7240846001489993,4.795923600148999,4.993241600148999
0.029778,470,2127.0,6.932672549999999,-0.8193604500000022,12.820292549999998,0.06378254999999777,9.038260600148998,2.329448600148999,0.9482226001489994,3.217379600148999
0.031905,470,2127.0,3.596354549999998,1.0450525499999979,6.736418549999998,1.8300685499999978,12.589984600148998,1.8361536001489993,14.859141600148998,2.8227436001489994
0.034032,470,2127.0,-3.9594244500000024,-0.7212334500000023,-5.038821450000002,-0.6231064500000023,3.316038600148999,2.9214026001489994,6.571785600148999,6.078490600148999
0.036159,470,2127.0,-5.333202450000003,-0.7212334500000023,-10.632060450000003,-0.03434445000000223,-11.778788399851,2.428107600148999,-10.792198399851,4.006651600149
0.038286,470,2127.0,-0.6231064500000023,1.0450525499999979,-5.823837450000003,2.026322549999998,-11.877447399851,1.6388356001489994,-7.141815399851001,3.316038600148999
0.040413,470,2127.0,-2.1931384500000024,-0.5249794500000022,-9.945171450000004,-0.13247145000000224,-11.482811399851,2.6254256001489993,-2.6035013998510004,6.275808600148999
0.04254,470,2127.0,-10.632060450000003,-0.9174874500000023,-20.052252450000005,-0.32872545000000225,-14.541240399851,2.8227436001489994,-6.056566399851,6.078490600148999
0.044667,470,2127.0,-7.001361450000003,0.8487985499999978,-12.398346450000004,1.8300685499999978,-7.043156399851,2.2307896001489995,-0.1370263998510006,4.105310600148999
0.046794,470,2127.0,3.400100549999998,-0.32872545000000225,3.988862549999998,0.4562905499999978,2.7240846001489993,3.217379600148999,2.1321306001489995,6.769103600148999
0.048921,470,2127.0,4.381370549999998,-1.2118684500000023,5.460767549999998,0.06378254999999777,3.316038600148999,4.006651600149,-0.8276393998510005,7.262398600148999
0.051048,470,2127.0,-0.5249794500000022,0.8487985499999978,3.498227549999998,2.222576549999998,12.392666600149,3.907992600148999,11.702053600148998,5.5851956001489995
0.053175,470,2127.0,2.909465549999998,0.16190954999999776,10.955879549999999,1.2413065499999978,22.653202600148997,4.6972646001489995,21.074658600149,7.755693600148999
0.055302,470,2127.0,7.521434549999999,-1.0156144500000024,15.46972155,0.5544175499999978,16.141708600149,5.190559600148999,4.6972646001489995,8.051670600148999
0.057429,470,2127.0,6.932672549999999,0.7506715499999979,12.133403549999999,2.615084549999998,8.446306600148999,4.401287600148999,-0.7289803998510006,5.881172600148999
0.059556,470,2127.0,2.222576549999998,0.3581635499999978,6.245783549999998,1.5356875499999978,11.998030600148999,4.499946600148999,13.280597600149,7.361057600149
0.061683,470,2127.0,-3.4687894500000023,-0.9174874500000023,-3.5669164500000026,0.06378254999999777,4.203969600149,4.401287600148999,7.459716600148999,7.953011600148999
0.06381,470,2127.0,-4.351932450000002,0.5544175499999978,-9.650790450000002,1.9281955499999979,-11.778788399851,3.118720600148999,-12.074765399851,5.683854600148999
0.065937,470,2127.0,-0.42685245000000227,0.3581635499999978,-6.6088534500000025,1.2413065499999978,-12.864037399851,2.9214026001489994,-9.213654399851,6.571785600148999
