Time;cDAQ1Mod1/ai0
27/03/2025 10:55:16,424000;-0,00612431704845816
27/03/2025 10:55:16,4246056;0,00114240585903083
27/03/2025 10:55:16,4252113;0,00453354321585902
27/03/2025 10:55:16,425817;0,0039414398678414
27/03/2025 10:55:16,4264227;0,00305328484581498
27/03/2025 10:55:16,4270284;0,00246118149779735
27/03/2025 10:55:16,4276341;0,00273031938325991
27/03/2025 10:55:16,4282398;0,00273031938325991
27/03/2025 10:55:16,4288455;0,00256883665198237
27/03/2025 10:55:16,4294512;0,00421057775330396
27/03/2025 10:55:16,4300569;0,00356464682819382
27/03/2025 10:55:16,4306626;0,00238044013215859
27/03/2025 10:55:16,4312683;0,00189599193832598
27/03/2025 10:55:16,431874;0,00326859515418501
27/03/2025 10:55:16,4324797;0,00213821603524229
27/03/2025 10:55:16,4330854;0,00437206048458149
27/03/2025 10:55:16,433691;0,0032147675770925
27/03/2025 10:55:16,4342967;0,00186907814977973
27/03/2025 10:55:16,4349024;0,00326859515418501
27/03/2025 10:55:16,4355081;0,00324168136563876
27/03/2025 10:55:16,4361138;0,00308019863436123
27/03/2025 10:55:16,4367195;0,00439897427312775
27/03/2025 10:55:16,4373252;0,00208438845814978
27/03/2025 10:55:16,4379309;0,00275723317180616
27/03/2025 10:55:16,4385366;0,00377995713656387
27/03/2025 10:55:16,4391423;0,00235352634361232
27/03/2025 10:55:16,439748;0,00316093999999999
27/03/2025 10:55:16,4403537;0,00453354321585902
27/03/2025 10:55:16,4409594;0,00189599193832598
27/03/2025 10:55:16,4415651;0,0039414398678414
27/03/2025 10:55:16,4421708;0,00466811215859031
27/03/2025 10:55:16,4427764;0,00227278497797356
27/03/2025 10:55:16,4433821;0,00348390546255506
27/03/2025 10:55:16,4439878;0,0032147675770925
27/03/2025 10:55:16,4445935;0,00246118149779735
27/03/2025 10:55:16,4451992;0,00386069850220264
27/03/2025 10:55:16,4458049;0,0034031640969163
27/03/2025 10:55:16,4464106;0,00283797453744493
27/03/2025 10:55:16,4470163;0,00326859515418501
27/03/2025 10:55:16,447622;0,00240735392070484
27/03/2025 10:55:16,4482277;0,00283797453744493
27/03/2025 10:55:16,4488334;0,00458737079295153
27/03/2025 10:55:16,4494391;0,00227278497797356
27/03/2025 10:55:16,4500448;0,00391452607929514
27/03/2025 10:55:16,4506505;0,00283797453744493
27/03/2025 10:55:16,4512562;0,00313402621145374
27/03/2025 10:55:16,4518619;0,00149228511013215
27/03/2025 10:55:16,4524675;0,00302637105726872
27/03/2025 10:55:16,4530732;0,00396835365638765
27/03/2025 10:55:16,4536789;0,0029725434801762
27/03/2025 10:55:16,4542846;0,00464119837004405
27/03/2025 10:55:16,4548903;0,00259575044052863
27/03/2025 10:55:16,455496;0,00361847440528633
27/03/2025 10:55:16,4561017;0,00337625030837004
27/03/2025 10:55:16,4567074;0,00407600881057268
27/03/2025 10:55:16,4573131;0,00289180211453744
27/03/2025 10:55:16,4579188;0,00412983638766519
27/03/2025 10:55:16,4585245;0,00238044013215859
27/03/2025 10:55:16,4591302;0,00264957801762114
27/03/2025 10:55:16,4597359;0,00404909502202643
27/03/2025 10:55:16,4603416;0,00194981951541849
27/03/2025 10:55:16,4609473;0,004425888061674
27/03/2025 10:55:16,4615529;0,00100783691629955
27/03/2025 10:55:16,4621586;0,00404909502202643
27/03/2025 10:55:16,4627643;0,00364538819383259
27/03/2025 10:55:16,463370;0,00211130224669603
27/03/2025 10:55:16,4639757;-0,00631271356828194
27/03/2025 10:55:16,4645814;-0,000983783436123355
27/03/2025 10:55:16,4651871;0,00447971563876651
27/03/2025 10:55:16,4657928;0,0021920436123348
27/03/2025 10:55:16,4663985;0,0034031640969163
27/03/2025 10:55:16,4670042;0,00337625030837004
27/03/2025 10:55:16,4676099;0,00415675017621145
27/03/2025 10:55:16,4682156;0,00348390546255506
27/03/2025 10:55:16,4688213;0,00388761229074889
27/03/2025 10:55:16,469427;0,00286488832599118
27/03/2025 10:55:16,4700327;0,00412983638766519
27/03/2025 10:55:16,4706384;0,00246118149779735
27/03/2025 10:55:16,471244;0,00254192286343612
27/03/2025 10:55:16,4718497;0,00445280185022026
27/03/2025 10:55:16,4724554;0,00291871590308369
27/03/2025 10:55:16,4730611;0,00407600881057268
27/03/2025 10:55:16,4736668;0,00326859515418501
27/03/2025 10:55:16,4742725;0,00251500907488986
27/03/2025 10:55:16,4748782;0,00259575044052863
27/03/2025 10:55:16,4754839;0,00316093999999999
27/03/2025 10:55:16,4760896;0,00194981951541849
27/03/2025 10:55:16,4766953;0,00367230198237885
27/03/2025 10:55:16,477301;0,00391452607929514
27/03/2025 10:55:16,4779067;0,0034031640969163
27/03/2025 10:55:16,4785124;0,00445280185022026
27/03/2025 10:55:16,4791181;0,00221895740088105
