Time (s),Hammer force [N]
0.0,0.0052871292951541
0.00060679,0.0069288703964757
0.00121358,0.0052871292951541
0.00182037,0.0074671461674008
0.00242716,0.0056370085462555
0.0030339499999999997,0.0060676291629955
0.00364074,0.0067404738766519
0.004247529999999999,0.0064982497797356
0.00485432,0.0069019566079295
0.00546111,0.0076824564757709
0.006067899999999999,0.0055024396035242
0.00667469,0.0059599740088105
0.00728148,0.0073325772246696
0.00788827,0.0062021981057268
0.008495059999999999,0.0054486120264317
0.00910185,0.0073594910132158
0.00970864,0.0065789911453744
0.010315429999999999,0.006013801585903
0.01092222,0.0070365255506607
0.01152901,0.0077362840528634
0.012135799999999999,0.0052602155066079
0.01274259,0.0059330602202643
0.01334938,0.0068212152422907
0.013956169999999999,0.0069288703964757
0.01456296,0.0063367670484581
0.01516975,0.0067673876651982
0.01577654,0.0061483705286343
0.016383329999999998,0.007278749647577
0.016990119999999997,0.0063098532599118
0.01759691,0.0053678706607929
0.0182037,0.0060676291629955
0.01881049,0.0060945429515418
0.01941728,0.0066597325110132
0.020024069999999998,0.0052602155066079
0.020630859999999997,0.0062829394713656
0.021237649999999997,0.006013801585903
0.02184444,0.0057446637004405
0.02245123,0.0067404738766519
0.02305802,0.005690836123348
0.023664809999999998,0.0058523188546255
0.024271599999999997,0.0052063879295154
0.024878389999999997,0.0060407153744493
0.02548518,0.007278749647577
0.02609197,0.0065789911453744
0.02669876,0.006013801585903
0.027305549999999998,0.004748853524229
0.027912339999999997,0.0065789911453744
0.028519129999999997,0.0066059049339207
0.02912592,0.0064982497797356
0.02973271,0.0069288703964757
0.0303395,0.0055024396035242
0.030946289999999998,0.0053409568722466
0.03155308,0.0041836639647577
0.03215987,0.0060407153744493
0.032766659999999996,0.0073864048017621
0.03337345,0.0044528018502202
0.033980239999999995,0.0058792326431718
0.03458703,0.0058792326431718
0.03519382,0.0049910776211453
0.03580061,0.0065251635682819
0.0364074,0.0068750428193832
0.037014189999999995,0.006013801585903
0.03762098,0.0070096117621145
0.038227769999999994,0.0068750428193832
0.03883456,0.0062560256828193
0.03944135,0.0068750428193832
0.040048139999999996,0.0066059049339207
0.04065493,0.0067943014537444
0.041261719999999995,0.0043989742731277
0.04186851,0.0072518358590308
0.042475299999999994,0.007171094493392
0.043082089999999996,0.0059599740088105
0.04368888,0.0059599740088105
0.044295669999999995,0.0071172669162995
0.04490246,0.0065251635682819
0.045509249999999994,0.0062291118942731
0.04611604,0.0055562671806167
0.04672283,0.0073594910132158
0.047329619999999996,0.0074402323788546
0.04793641,0.0056370085462555
0.048543199999999995,0.0065520773568281
0.04914999,0.0061752843171806
0.049756779999999994,0.0052063879295154
0.050363569999999996,0.0062829394713656
