Time (s),Hammer force [N]
0.0,0.0031340262114537
0.00060679,0.0018690781497797
0.00121358,0.0036184744052863
0.00182037,0.0010885782819383
0.00242716,0.0034031640969163
0.0030339499999999997,0.0039414398678414
0.00364074,0.0050718189867841
0.004247529999999999,0.002326612555066
0.00485432,0.0035108192511013
0.00546111,0.0038876122907488
0.006067899999999999,0.0028379745374449
0.00667469,0.0029725434801762
0.00728148,0.0016537678414096
0.00788827,0.0033493365198237
0.008495059999999999,0.0032955089427312
0.00910185,0.0039952674449339
0.00970864,0.0017883367841409
0.010315429999999999,0.0014653713215859
0.01092222,0.0028379745374449
0.01152901,0.0021382160352422
0.012135799999999999,0.0029456296916299
0.01274259,0.0026495780176211
0.01334938,0.0015999402643171
0.013956169999999999,0.0039952674449339
0.01456296,0.0026764918061673
0.01516975,0.0020305608810572
0.01577654,0.0029187159030836
0.016383329999999998,0.0029187159030836
0.016990119999999997,0.0023535263436123
0.01759691,0.0024342677092511
0.0182037,0.0036723019823788
0.01881049,0.0034300778854625
0.01941728,0.0035108192511013
0.020024069999999998,0.0031609399999999
0.020630859999999997,0.0039414398678414
0.021237649999999997,0.0014115437444933
0.02184444,0.0030801986343612
0.02245123,0.0028648883259911
0.02305802,0.0025150090748898
0.023664809999999998,0.0015730264757709
0.024271599999999997,0.0024342677092511
0.024878389999999997,0.0025150090748898
0.02548518,0.0034569916740088
0.02609197,0.0034300778854625
0.02669876,0.0028379745374449
0.027305549999999998,0.0031878537885462
0.027912339999999997,0.0039952674449339
0.028519129999999997,0.0028110607488986
0.02912592,0.0029725434801762
0.02973271,0.0024611814977973
0.0303395,0.0007925266079295
0.030946289999999998,0.0021920436123348
0.03155308,0.0027572331718061
0.03215987,0.0041567501762114
0.032766659999999996,0.0017345092070484
0.03337345,0.0028648883259911
0.033980239999999995,0.0036992157709251
0.03458703,0.0041836639647577
0.03519382,0.0036723019823788
0.03580061,0.0025957504405286
0.0364074,0.0038876122907488
0.037014189999999995,0.0034031640969163
0.03762098,0.0026226642290748
0.038227769999999994,0.0053140430837004
0.03883456,0.0053140430837004
0.03944135,0.003268595154185
0.040048139999999996,0.0035377330396475
0.04065493,0.0049103362555066
0.041261719999999995,0.004748853524229
0.04186851,0.0036992157709251
0.042475299999999994,0.0041029225991189
0.043082089999999996,0.0021651298237885
0.04368888,0.0044797156387665
0.044295669999999995,0.0028648883259911
0.04490246,0.0050179914096916
0.045509249999999994,0.0018959919383259
0.04611604,0.004748853524229
0.04672283,0.0041029225991189
0.047329619999999996,0.0046142845814977
0.04793641,0.0055831809691629
0.048543199999999995,0.0029456296916299
0.04914999,0.0027572331718061
0.049756779999999994,0.0032955089427312
0.050363569999999996,0.0022996987665198
0.05097036,0.0047757673127753
0.051577149999999995,0.0032416813656387
0.05218394,0.0031340262114537
0.052790729999999994,0.00359156061674
0.05339752,0.0032147675770925
0.05400430999999999,0.0038606985022026
0.054611099999999996,0.004533543215859
0.05521789,0.0037799571365638
0.055824679999999995,0.0023804401321585
0.05643147,0.0033493365198237
0.05703825999999999,0.0039145260792951
0.057645049999999996,0.004533543215859
0.05825184,0.0031071124229074
0.058858629999999995,0.0042644053303964
0.05946542,0.0058254050660792
0.060072209999999994,0.0036453881938325
0.060679,0.0051525603524229
0.06128578999999999,0.004856508678414
0.061892579999999996,0.0034300778854625
0.06249937,0.0031340262114537
0.06310616,0.004856508678414
0.06371294999999999,0.0059868877973568
0.06431974,0.003268595154185
0.06492653,0.0046142845814977
0.06553331999999999,0.0024880952863436
0.06614011,0.0038876122907488
0.0667469,0.0050718189867841
0.06735369,0.0050449051982378
0.06796047999999999,0.0046681121585903
0.06856727,0.0042644053303964
0.06917406,0.0048834224669603
0.06978084999999999,0.0048295948898678
0.07038764,0.0042105777533039
0.07099443,0.0030263710572687
0.07160122,0.0054216982378854
0.07220800999999999,0.0037261295594713
0.0728148,0.0032955089427312
0.07342159,0.0045066294273127
0.07402837999999999,0.0042105777533039
0.07463517,0.0030801986343612
0.07524196,0.004425888061674
0.07584874999999999,0.0062829394713656
0.07645553999999999,0.0048026811013215
0.07706233,0.0043720604845814
0.07766912,0.004533543215859
0.07827590999999999,0.0038606985022026
0.0788827,0.0048295948898678
0.07948949,0.0027034055947136
0.08009627999999999,0.0060945429515418
0.08070306999999999,0.0042105777533039
0.08130986,0.0052871292951541
