Time (s),Hammer force [N]
0.0,0.0070365255506607
0.00060679,0.0080054219383259
0.00121358,0.0052333017180616
0.00182037,0.0050449051982378
0.00242716,0.006013801585903
0.0030339499999999997,0.0066059049339207
0.00364074,0.0071441807048458
0.004247529999999999,0.007063439339207
0.00485432,0.0063098532599118
0.00546111,0.0073864048017621
0.006067899999999999,0.0066597325110132
0.00667469,0.0060945429515418
0.00728148,0.0071980082819383
0.00788827,0.0095125940969163
0.008495059999999999,0.0085975252863436
0.00910185,0.0066866462995594
0.00970864,0.0087859218061673
0.010315429999999999,0.0034300778854625
0.01092222,0.0034569916740088
0.01152901,0.0069288703964757
0.012135799999999999,0.0072249220704845
0.01274259,0.0093241975770925
0.01334938,0.0063367670484581
0.013956169999999999,0.0058523188546255
0.01456296,0.0053678706607929
0.01516975,0.0075748013215859
0.01577654,0.0065789911453744
0.016383329999999998,0.0085706114977973
0.016990119999999997,0.0071172669162995
0.01759691,0.0054755258149779
0.0182037,0.0063905946255506
0.01881049,0.0061752843171806
0.01941728,0.0057715774889867
0.020024069999999998,0.0057177499118942
0.020630859999999997,0.0064982497797356
0.021237649999999997,0.0058792326431718
0.02184444,0.0055831809691629
0.02245123,0.0048026811013215
0.02305802,0.0079785081497797
0.023664809999999998,0.0057715774889867
0.024271599999999997,0.0066597325110132
0.024878389999999997,0.0057177499118942
0.02548518,0.0066059049339207
0.02609197,0.0067673876651982
0.02669876,0.0069019566079295
0.027305549999999998,0.0068481290308369
0.027912339999999997,0.0070096117621145
0.028519129999999997,0.0068212152422907
0.02912592,0.0055024396035242
0.02973271,0.0063636808370044
0.0303395,0.0076017151101321
0.030946289999999998,0.0061214567400881
0.03155308,0.0055024396035242
0.03215987,0.0073056634361233
0.032766659999999996,0.0062021981057268
0.03337345,0.0066328187224669
0.033980239999999995,0.0053678706607929
0.03458703,0.0039683536563876
0.03519382,0.0063905946255506
0.03580061,0.0041836639647577
0.0364074,0.0050179914096916
0.037014189999999995,0.0063905946255506
0.03762098,0.0070903531277533
