Time (s),Hammer force [N]
0.0,0.0049103362555066
0.00060679,0.0062021981057268
0.00121358,0.0041298363876651
0.00182037,0.0053409568722466
0.00242716,0.0057446637004405
0.0030339499999999997,0.0059599740088105
0.00364074,0.0055562671806167
0.004247529999999999,0.0066597325110132
0.00485432,0.0062560256828193
0.00546111,0.0077362840528634
0.006067899999999999,0.005798491277533
0.00667469,0.0056100947577092
0.00728148,0.0065789911453744
0.00788827,0.0073325772246696
0.008495059999999999,0.0081938184581497
0.00910185,0.0069288703964757
0.00970864,0.0045873707929515
0.010315429999999999,0.0051525603524229
0.01092222,0.0071441807048458
0.01152901,0.0059599740088105
0.012135799999999999,0.0057715774889867
0.01274259,0.0055831809691629
0.01334938,0.0058792326431718
0.013956169999999999,0.0077901116299559
0.01456296,0.0063905946255506
0.01516975,0.0057446637004405
0.01577654,0.0064982497797356
0.016383329999999998,0.0070365255506607
0.016990119999999997,0.0069019566079295
0.01759691,0.007063439339207
0.0182037,0.0051525603524229
0.01881049,0.0057446637004405
0.01941728,0.007171094493392
0.020024069999999998,0.0074133185903083
0.020630859999999997,0.0048295948898678
0.021237649999999997,0.0063098532599118
0.02184444,0.006013801585903
0.02245123,0.0066328187224669
0.02305802,0.0058254050660792
0.023664809999999998,0.0067135600881057
0.024271599999999997,0.0062291118942731
0.024878389999999997,0.0065520773568281
0.02548518,0.0055831809691629
0.02609197,0.0067404738766519
0.02669876,0.0077093702643171
0.027305549999999998,0.007278749647577
0.027912339999999997,0.0070903531277533
0.028519129999999997,0.0061752843171806
0.02912592,0.0063098532599118
0.02973271,0.0059599740088105
0.0303395,0.0069288703964757
0.030946289999999998,0.0058523188546255
0.03155308,0.0070903531277533
0.03215987,0.0069019566079295
0.032766659999999996,0.0043989742731277
0.03337345,0.0048834224669603
0.033980239999999995,0.0061752843171806
0.03458703,0.0066866462995594
0.03519382,0.007063439339207
0.03580061,0.0064444222026431
0.0364074,0.0052063879295154
0.037014189999999995,0.0055293533920704
0.03762098,0.0068750428193832
0.038227769999999994,0.0043182329074889
0.03883456,0.0050449051982378
0.03944135,0.0056370085462555
0.040048139999999996,0.006013801585903
0.04065493,0.0053947844493392
0.041261719999999995,0.0051525603524229
0.04186851,0.0055293533920704
0.042475299999999994,0.0037261295594713
0.043082089999999996,0.0054486120264317
0.04368888,0.0056370085462555
0.044295669999999995,0.0053140430837004
0.04490246,0.0061752843171806
0.045509249999999994,0.0067943014537444
0.04611604,0.0065789911453744
0.04672283,0.004641198370044
0.047329619999999996,0.0049103362555066
0.04793641,0.0059330602202643
0.048543199999999995,0.0051525603524229
0.04914999,0.0051256465638766
0.049756779999999994,0.0045066294273127
0.050363569999999996,0.0053947844493392
0.05097036,0.0052871292951541
0.051577149999999995,0.0044528018502202
0.05218394,0.0076286288986784
0.052790729999999994,0.0043720604845814
0.05339752,0.0053947844493392
0.05400430999999999,0.0051256465638766
0.054611099999999996,0.0058523188546255
0.05521789,0.004856508678414
0.055824679999999995,0.0070096117621145
0.05643147,0.0062560256828193
