Time (s),Hammer force [N]
0.0,0.0036992157709251
0.00060679,0.0045066294273127
0.00121358,0.0043989742731277
0.00182037,0.0052333017180616
0.00242716,0.0037530433480176
0.0030339499999999997,0.0038337847136563
0.00364074,0.0038606985022026
0.004247529999999999,0.0033224227312775
0.00485432,0.0051525603524229
0.00546111,0.0019498195154184
0.006067899999999999,0.0022996987665198
0.00667469,0.0049910776211453
0.00728148,0.0029187159030836
0.00788827,0.0038876122907488
0.008495059999999999,0.0035646468281938
0.00910185,0.0041836639647577
0.00970864,0.0049910776211453
0.010315429999999999,0.0042644053303964
0.01092222,0.0049372500440528
0.01152901,0.0042105777533039
0.012135799999999999,0.0030532848458149
0.01274259,0.0049910776211453
0.01334938,0.0032147675770925
0.013956169999999999,0.004856508678414
0.01456296,0.0032955089427312
0.01516975,0.0037799571365638
0.01577654,0.0040221812334801
0.016383329999999998,0.0049372500440528
0.016990119999999997,0.0041029225991189
0.01759691,0.0043989742731277
0.0182037,0.0044797156387665
0.01881049,0.0028648883259911
0.01941728,0.0052063879295154
0.020024069999999998,0.0043989742731277
0.020630859999999997,0.0042913191189427
0.021237649999999997,0.0052871292951541
0.02184444,0.0045873707929515
0.02245123,0.0053140430837004
0.02305802,0.0042374915418502
0.023664809999999998,0.0041029225991189
0.024271599999999997,0.0065789911453744
0.024878389999999997,0.003268595154185
0.02548518,0.0038606985022026
0.02609197,0.0060676291629955
0.02669876,0.0045873707929515
0.027305549999999998,0.0042644053303964
0.027912339999999997,0.0050987327753303
0.028519129999999997,0.0036453881938325
0.02912592,0.0041298363876651
0.02973271,0.0047219397356828
0.0303395,0.0029725434801762
0.030946289999999998,0.0036453881938325
0.03155308,0.0057446637004405
0.03215987,0.0047219397356828
0.032766659999999996,0.0043720604845814
0.03337345,0.0035377330396475
0.033980239999999995,0.0025957504405286
0.03458703,0.0042913191189427
0.03519382,0.0049641638325991
0.03580061,0.0033224227312775
0.0364074,0.0049103362555066
0.037014189999999995,0.0042374915418502
0.03762098,0.0052602155066079
0.038227769999999994,0.0059330602202643
0.03883456,0.0045873707929515
0.03944135,0.004748853524229
0.040048139999999996,0.0035377330396475
0.04065493,0.0043720604845814
0.041261719999999995,0.004533543215859
0.04186851,0.0037261295594713
0.042475299999999994,0.005690836123348
0.043082089999999996,0.0041567501762114
0.04368888,0.0049910776211453
0.044295669999999995,0.0028918021145374
0.04490246,0.0048295948898678
0.045509249999999994,0.0041567501762114
0.04611604,0.0047219397356828
0.04672283,0.0040221812334801
0.047329619999999996,0.0049372500440528
0.04793641,0.0031609399999999
0.048543199999999995,0.0055024396035242
0.04914999,0.0048834224669603
0.049756779999999994,0.0048295948898678
0.050363569999999996,0.0068212152422907
0.05097036,0.0048295948898678
0.051577149999999995,0.0043989742731277
0.05218394,0.0063367670484581
0.052790729999999994,0.0042913191189427
0.05339752,0.0046681121585903
0.05400430999999999,0.0038876122907488
0.054611099999999996,0.0050179914096916
0.05521789,0.0037799571365638
0.055824679999999995,0.0047757673127753
0.05643147,0.0058792326431718
0.05703825999999999,0.0030801986343612
0.057645049999999996,0.0038068709251101
0.05825184,0.0043182329074889
0.058858629999999995,0.0041567501762114
0.05946542,0.0042374915418502
0.060072209999999994,0.0052602155066079
0.060679,0.0045066294273127
0.06128578999999999,0.004856508678414
0.061892579999999996,0.005798491277533
0.06249937,0.0049910776211453
0.06310616,0.0040221812334801
0.06371294999999999,0.0050987327753303
0.06431974,0.00337625030837
0.06492653,0.004425888061674
0.06553331999999999,0.0062291118942731
0.06614011,0.0043720604845814
0.0667469,0.004748853524229
0.06735369,0.0026226642290748
0.06796047999999999,0.005906146431718
0.06856727,0.0042644053303964
0.06917406,0.0036453881938325
0.06978084999999999,0.0051794741409691
0.07038764,0.0049103362555066
0.07099443,0.0052063879295154
0.07160122,0.004425888061674
0.07220800999999999,0.0055293533920704
0.0728148,0.005906146431718
0.07342159,0.0050718189867841
0.07402837999999999,0.0042105777533039
0.07463517,0.0049910776211453
0.07524196,0.004748853524229
0.07584874999999999,0.0066059049339207
0.07645553999999999,0.0039952674449339
0.07706233,0.004641198370044
0.07766912,0.0051794741409691
0.07827590999999999,0.004748853524229
0.0788827,0.004425888061674
0.07948949,0.0033493365198237
0.08009627999999999,0.0040760088105726
0.08070306999999999,0.004533543215859
0.08130986,0.0043451466960352
0.08191665,0.0058792326431718
0.08252343999999999,0.0061752843171806
0.08313023,0.0049372500440528
0.08373702,0.0033224227312775
0.08434380999999999,0.0050449051982378
0.08495059999999999,0.0038337847136563
0.08555739,0.0034031640969163
0.08616417999999999,0.0038068709251101
0.08677096999999999,0.0044528018502202
0.08737776,0.0038606985022026
0.08798455,0.0041029225991189
0.08859133999999999,0.0042913191189427
0.08919812999999999,0.0029994572687224
0.08980492,0.004641198370044
0.09041170999999999,0.0039145260792951
0.09101849999999999,0.0040760088105726
0.09162529,0.00359156061674
0.09223208,0.0043182329074889
0.09283886999999999,0.0053140430837004
0.09344566,0.0044528018502202
0.09405245,0.0055562671806167
0.09465923999999999,0.0046681121585903
0.09526602999999999,0.0042374915418502
0.09587282,0.0043182329074889
0.09647961,0.0031609399999999
0.09708639999999999,0.0013038885903083
0.09769319,0.0042644053303964
0.09829998,0.0049910776211453
0.09890676999999999,0.0035377330396475
0.09951355999999999,0.0024342677092511
0.10012035,0.004748853524229
0.10072713999999999,0.0041029225991189
0.10133392999999999,0.0025688366519823
0.10194072,0.0040760088105726
0.10254751,0.0049910776211453
0.10315429999999999,0.0063098532599118
0.10376108999999999,0.0040760088105726
0.10436788,0.0043451466960352
0.10497466999999999,0.004748853524229
0.10558145999999999,0.0057715774889867
0.10618825,0.0048026811013215
0.10679504,0.0044797156387665
0.10740182999999999,0.0050449051982378
0.10800861999999999,0.0041836639647577
0.10861541,0.0053140430837004
0.10922219999999999,0.004748853524229
0.10982898999999999,0.0049103362555066
0.11043578,0.0043451466960352
0.11104257,0.0044528018502202
0.11164935999999999,0.0052871292951541
0.11225614999999999,0.0043989742731277
0.11286294,0.0048834224669603
0.11346972999999999,0.0039145260792951
0.11407651999999999,0.0050179914096916
0.11468331,0.00337625030837
0.11529009999999999,0.0041298363876651
0.11589688999999999,0.003268595154185
0.11650368,0.0041567501762114
0.11711047,0.004856508678414
0.11771725999999999,0.004641198370044
0.11832404999999999,0.0022458711894273
0.11893084,0.0023804401321585
0.11953762999999999,0.0043182329074889
0.12014441999999999,0.0047219397356828
0.12075121,0.0052333017180616
0.121358,0.0040221812334801
0.12196478999999999,0.0030263710572687
0.12257157999999999,0.0035108192511013
0.12317837,0.0038876122907488
0.12378515999999999,0.0025957504405286
0.12439194999999999,0.005690836123348
0.12499874,0.0047757673127753
0.12560553,0.0046681121585903
0.12621232,0.0044528018502202
0.12681910999999998,0.0050987327753303
0.12742589999999998,0.0053947844493392
0.12803268999999998,0.0034300778854625
0.12863948,0.0058792326431718
0.12924627,0.0047219397356828
0.12985306,0.0038068709251101
0.13045985,0.0035646468281938
0.13106663999999998,0.0040490950220264
0.13167342999999998,0.0045873707929515
0.13228022,0.0053409568722466
0.13288701,0.0029187159030836
0.1334938,0.0038606985022026
0.13410059,0.0036184744052863
0.13470738,0.0038876122907488
0.13531416999999998,0.0045873707929515
0.13592095999999998,0.0033493365198237
0.13652775,0.0043451466960352
0.13713454,0.0050179914096916
0.13774133,0.0051794741409691
0.13834812,0.0040221812334801
0.13895491,0.0046142845814977
0.13956169999999998,0.0037530433480176
0.14016848999999998,0.0043720604845814
0.14077528,0.0038337847136563
0.14138207,0.0046681121585903
0.14198886,0.0050449051982378
0.14259565,0.004425888061674
0.14320244,0.00359156061674
0.14380922999999998,0.0054486120264317
0.14441601999999998,0.0031071124229074
0.14502281,0.0043451466960352
0.1456296,0.0052333017180616
0.14623639,0.0040490950220264
0.14684318,0.0046142845814977
0.14744996999999999,0.0047219397356828
0.14805675999999998,0.0042913191189427
0.14866354999999998,0.0045604570044052
0.14927034,0.0032416813656387
0.14987713,0.0031340262114537
0.15048392,0.0041836639647577
0.15109071,0.0050987327753303
0.15169749999999999,0.003483905462555
0.15230428999999998,0.0032416813656387
0.15291107999999998,0.0049641638325991
