Time (us),fs,dt,Sensor 1 - X,Sensor 2 - X,Sensor 3 - X,Sensor 4 - X,Sensor 1 - Y,Sensor 2 - Y,Sensor 3 - Y,Sensor 4 - Y
0.0,927,1079.0,-4.646313450000003,1.437560549999998,-8.277012450000003,17.82476955,,,,
0.001079,927,1079.0,9.582101549999999,-8.178885450000003,3.498227549999998,2.320703549999998,,,,
0.002158,927,1079.0,-5.4313294500000024,6.638291549999998,1.0450525499999979,-8.473266450000002,,,,
0.003237,927,1079.0,-0.6231064500000023,0.4562905499999978,13.11467355,-12.594600450000003,,,,
0.004316,927,1079.0,8.502704549999999,3.400100549999998,0.06378254999999777,4.773878549999998,,,,
0.005395,927,1079.0,1.8300685499999978,3.694481549999998,-1.3099954500000024,8.404577549999999,,,,
0.006474,927,1079.0,-1.2118684500000023,-10.632060450000003,12.133403549999999,-5.627583450000002,,,,
0.007553,927,1079.0,-15.440283450000003,1.731941549999998,-0.13247145000000224,4.283243549999998,,,,
0.008632,927,1079.0,-3.7631704500000023,-9.650790450000002,3.203846549999998,11.740895549999998,,,,
0.009711,927,1079.0,1.731941549999998,-3.0762814500000024,-8.767647450000002,19.39480155,,,,
0.01079,927,1079.0,-9.650790450000002,5.460767549999998,0.06378254999999777,1.6338145499999979,,,,
0.011869,927,1079.0,1.6338145499999979,-1.7025034500000022,8.797085549999998,-9.552663450000002,,,,
0.012948,927,1079.0,-5.823837450000003,10.759625549999999,-8.178885450000003,6.049529549999998,,,,
0.014027,927,1079.0,8.208323549999998,-4.155678450000003,-1.3099954500000024,5.460767549999998,,,,
0.015106,927,1079.0,-1.1137414500000022,-0.42685245000000227,-0.8193604500000022,6.245783549999998,,,,
0.016185,927,1079.0,-12.987108450000003,-1.9968844500000023,10.367117549999998,4.086989549999998,,,,
0.017264,927,1079.0,3.105719549999998,-12.496473450000003,10.759625549999999,14.29219755,,,,
0.018343,927,1079.0,-0.23059845000000226,2.909465549999998,-5.4313294500000024,21.55359555,,,,
0.019422,927,1079.0,10.857752549999999,-7.099488450000003,7.325180549999998,2.713211549999998,,,,
0.020501,927,1079.0,-1.3099954500000024,3.890735549999998,2.713211549999998,-9.847044450000002,,,,
0.02158,927,1079.0,-1.2118684500000023,5.657021549999998,-2.4875194500000024,-7.001361450000003,,,,
0.022659,927,1079.0,12.624038549999998,-5.333202450000003,-4.057551450000003,6.834545549999998,,,,
0.023738,927,1079.0,-1.8006304500000023,7.913942549999998,-6.805107450000003,14.880959549999998,,,,
0.024817,927,1079.0,-3.8612974500000026,-6.314472450000003,8.600831549999999,4.086989549999998,,,,
0.025896,927,1079.0,-14.164632450000003,1.6338145499999979,-0.13247145000000224,15.960356549999998,,,,
0.026975,927,1079.0,-4.842567450000002,-2.0950114500000026,-6.118218450000002,20.86670655,,,,
0.028054,927,1079.0,6.834545549999998,-6.805107450000003,-0.23059845000000226,7.423307549999998,,,,
0.029133,927,1079.0,-9.650790450000002,7.913942549999998,-0.9174874500000023,-7.001361450000003,,,,
0.030212,927,1079.0,2.026322549999998,-2.6837734500000026,10.465244549999998,-10.632060450000003,,,,
0.031291,927,1079.0,7.0307995499999985,8.502704549999999,-5.627583450000002,6.245783549999998,,,,
0.03237,927,1079.0,10.955879549999999,3.498227549999998,-0.5249794500000022,8.698958549999999,,,,
0.033449,927,1079.0,4.970132549999998,-6.216345450000003,10.66149855,0.06378254999999777,,,,
0.034528,927,1079.0,-10.730187450000003,3.400100549999998,2.222576549999998,7.227053549999998,,,,
0.035607,927,1079.0,3.301973549999998,-11.417076450000003,5.068259549999998,14.09594355,,,,
0.036686,927,1079.0,0.9469255499999978,-0.7212334500000023,-9.847044450000002,20.277944549999997,,,,
0.037765,927,1079.0,-4.940694450000002,2.516957549999998,2.222576549999998,2.124449549999998,,,,
0.038844,927,1079.0,1.8300685499999978,2.811338549999998,7.0307995499999985,-5.823837450000003,,,,
0.039923,927,1079.0,-4.155678450000003,11.937149549999999,-8.080758450000003,7.227053549999998,,,,
0.041002,927,1079.0,10.759625549999999,-4.744440450000003,-2.2912654500000023,6.343910549999998,,,,
0.042081,927,1079.0,-2.5856464500000023,4.185116549999998,-6.118218450000002,4.283243549999998,,,,
0.04316,927,1079.0,-12.103965450000002,-4.646313450000003,8.110196549999998,-0.6231064500000023,,,,
0.044239,927,1079.0,0.6525445499999978,-10.141425450000003,4.675751549999998,11.544641549999998,,,,
0.045318,927,1079.0,-2.9781544500000026,1.2413065499999978,-4.940694450000002,18.609785549999998,,,,
0.046397,927,1079.0,9.876482549999999,-9.356409450000003,9.385847549999998,0.7506715499999979,,,,
0.047476,927,1079.0,-6.412599450000003,5.558894549999998,2.811338549999998,-10.533933450000003,,,,
0.048555,927,1079.0,-0.32872545000000225,1.731941549999998,2.124449549999998,-12.005838450000002,,,,
0.049634,927,1079.0,11.348387549999998,-1.4081224500000022,-7.688250450000003,1.437560549999998,,,,
0.050713,927,1079.0,-4.744440450000003,6.343910549999998,-6.0200914500000025,4.381370549999998,,,,
0.051792,927,1079.0,-3.7631704500000023,-7.884504450000002,8.698958549999999,-0.13247145000000224,,,,
0.052871,927,1079.0,-16.814061450000004,3.988862549999998,-0.13247145000000224,13.605308549999998,,,,
0.05395,927,1079.0,-3.7631704500000023,-5.725710450000003,0.6525445499999978,20.081690549999998,,,,
0.055029,927,1079.0,2.418830549999998,-5.235075450000003,-1.3099954500000024,12.427784549999998,,,,
0.056108,927,1079.0,-11.613330450000003,6.147656549999998,1.8300685499999978,-4.450059450000002,,,,
0.057187,927,1079.0,3.694481549999998,-2.4875194500000024,8.208323549999998,-8.571393450000002,,,,
0.058266,927,1079.0,6.638291549999998,10.857752549999999,-8.473266450000002,8.012069549999998,,,,
0.059345,927,1079.0,16.54911855,2.320703549999998,1.143179549999998,8.208323549999998,,,,
0.060424,927,1079.0,7.0307995499999985,1.3394335499999979,8.797085549999998,5.460767549999998,,,,
0.061503,927,1079.0,-6.706980450000002,2.713211549999998,8.895212549999998,8.208323549999998,,,,
0.062582,927,1079.0,8.404577549999999,-10.632060450000003,5.558894549999998,16.450991549999998,,,,
0.063661,927,1079.0,-0.7212334500000023,1.9281955499999979,-8.473266450000002,19.29667455,,,,
0.06474,927,1079.0,-0.5249794500000022,-3.7631704500000023,5.166386549999998,0.3581635499999978,,,,
0.065819,927,1079.0,-2.9781544500000026,3.301973549999998,3.890735549999998,-3.5669164500000026,,,,
0.066898,927,1079.0,-2.2912654500000023,8.012069549999998,-5.823837450000003,3.988862549999998,,,,
0.067977,927,1079.0,11.054006549999999,-4.450059450000002,-4.744440450000003,5.755148549999998,,,,
0.069056,927,1079.0,-4.646313450000003,6.736418549999998,-8.669520450000002,0.26003654999999776,,,,
0.070135,927,1079.0,-10.632060450000003,-6.314472450000003,6.638291549999998,-7.982631450000003,,,,
0.071214,927,1079.0,-8.375139450000002,-7.295742450000002,-1.8987574500000024,6.147656549999998,,,,
0.072293,927,1079.0,-6.0200914500000025,-5.235075450000003,-4.744440450000003,13.409054549999999,,,,
0.073372,927,1079.0,3.596354549999998,-9.748917450000002,8.012069549999998,2.909465549999998,,,,
0.074451,927,1079.0,-12.103965450000002,5.853275549999998,3.890735549999998,-7.491996450000003,,,,
0.07553,927,1079.0,-0.6231064500000023,-2.0950114500000026,6.147656549999998,-12.202092450000002,,,,
0.076609,927,1079.0,7.128926549999998,3.007592549999998,-8.473266450000002,-0.03434445000000223,,,,
0.077688,927,1079.0,-1.2118684500000023,2.418830549999998,-3.1744084500000023,-6.314472450000003,,,,
0.078767,927,1079.0,-4.155678450000003,-6.412599450000003,9.189593549999998,-6.805107450000003,,,,
0.079846,927,1079.0,-16.02904545,4.086989549999998,1.8300685499999978,9.091466549999998,,,,
0.080925,927,1079.0,-0.23059845000000226,-9.258282450000003,7.227053549999998,18.11915055,,,,
0.082004,927,1079.0,-1.1137414500000022,-2.3893924500000026,-1.6043764500000024,16.647245549999997,,,,
0.083083,927,1079.0,-9.847044450000002,1.143179549999998,6.932672549999999,-1.8006304500000023,,,,
0.084162,927,1079.0,3.498227549999998,-1.2118684500000023,5.951402549999998,-7.590123450000003,,,,
0.085241,927,1079.0,5.362640549999998,11.054006549999999,-9.356409450000003,4.479497549999998,,,,
0.08632,927,1079.0,16.94162655,-0.9174874500000023,2.124449549999998,1.143179549999998,,,,
0.087399,927,1079.0,4.479497549999998,6.147656549999998,5.558894549999998,2.615084549999998,,,,
0.088478,927,1079.0,-4.057551450000003,0.8487985499999978,13.409054549999999,3.694481549999998,,,,
0.089557,927,1079.0,8.110196549999998,-9.356409450000003,4.872005549999998,14.684705549999999,,,,
0.090636,927,1079.0,-3.0762814500000024,-1.6043764500000024,-7.295742450000002,15.37159455,,,,
0.091715,927,1079.0,1.3394335499999979,-12.398346450000004,7.128926549999998,-3.5669164500000026,,,,
0.092794,927,1079.0,-9.356409450000003,0.6525445499999978,-1.0156144500000024,-6.0200914500000025,,,,
0.093873,927,1079.0,-1.1137414500000022,0.7506715499999979,-3.7631704500000023,-2.6837734500000026,,,,
0.094952,927,1079.0,9.876482549999999,-1.1137414500000022,-8.865774450000004,2.222576549999998,,,,
0.096031,927,1079.0,-6.706980450000002,7.815815549999998,-8.375139450000002,-5.235075450000003,,,,
0.09711,927,1079.0,-7.688250450000003,-7.590123450000003,5.951402549999998,-13.575870450000004,,,,
0.098189,927,1079.0,-15.244029450000003,-3.9594244500000024,-7.491996450000003,2.811338549999998,,,,
0.099268,927,1079.0,-5.627583450000002,-11.515203450000003,-5.038821450000002,8.895212549999998,,,,
0.100347,927,1079.0,-2.1931384500000024,-10.239552450000003,2.909465549999998,3.301973549999998,,,,
0.101426,927,1079.0,-15.047775450000003,4.283243549999998,3.792608549999998,-6.216345450000003,,,,
0.102505,927,1079.0,0.06378254999999777,-4.646313450000003,7.0307995499999985,-10.730187450000003,,,,
0.103584,927,1079.0,4.283243549999998,6.638291549999998,-9.160155450000003,-1.4081224500000022,,,,
0.104663,927,1079.0,6.932672549999999,-0.42685245000000227,-1.3099954500000024,-13.085235450000003,,,,
0.105742,927,1079.0,-1.8006304500000023,-3.4687894500000023,6.245783549999998,-14.557140450000004,,,,
0.106821,927,1079.0,-12.790854450000003,1.9281955499999979,1.2413065499999978,2.320703549999998,,,,
0.1079,927,1079.0,3.694481549999998,-12.300219450000004,6.736418549999998,15.27346755,,,,
0.108979,927,1079.0,-4.351932450000002,-0.23059845000000226,-3.0762814500000024,17.530388549999998,,,,
0.110058,927,1079.0,-7.1976154500000025,-4.744440450000003,9.582101549999999,-1.8006304500000023,,,,
0.111137,927,1079.0,-2.2912654500000023,-0.03434445000000223,2.516957549999998,-7.7863774500000025,,,,
0.112216,927,1079.0,2.713211549999998,8.600831549999999,-10.239552450000003,-3.4687894500000023,,,,
0.113295,927,1079.0,14.880959549999998,-2.7819004500000024,-0.23059845000000226,-8.963901450000003,,,,
