Time (us),fs,dt,Sensor 1 - X,Sensor 2 - X,Sensor 3 - X,Sensor 4 - X,Sensor 1 - Y,Sensor 2 - Y,Sensor 3 - Y,Sensor 4 - Y
0.0,927,1079.0,-2.7021603998510004,-8.621700399851001,-17.994305399851,-28.846795399851,,,,
0.001079,927,1079.0,-2.4061833998510007,-7.8324283998510005,-16.711738399851,-27.070933399851,,,,
0.002158,927,1079.0,-2.0115473998510005,-7.043156399851,-15.527830399851,-25.393730399851,,,,
0.003237,927,1079.0,-1.7155703998510006,-6.352543399851,-14.541240399851,-23.815186399851,,,,
0.004316,927,1079.0,-1.5182523998510005,-6.056566399851,-13.751968399851,-22.039324399851,,,,
0.005395,927,1079.0,-1.7155703998510006,-5.957907399851001,-12.864037399851,-20.263462399851,,,,
0.006474,927,1079.0,-1.8142293998510006,-6.056566399851,-12.272083399851,-18.487600399851,,,,
0.007553,927,1079.0,-1.8142293998510006,-5.957907399851001,-11.581470399851,-16.909056399851,,,,
0.008632,927,1079.0,-1.6169113998510005,-5.661930399851,-10.989516399851,-15.330512399851001,,,,
0.009711,927,1079.0,-1.4195933998510006,-5.168635399851,-10.101585399851,-13.751968399851,,,,
0.01079,927,1079.0,-1.3209343998510006,-4.872658399851001,-9.213654399851,-11.680129399851,,,,
0.011869,927,1079.0,-1.4195933998510006,-4.576681399851,-8.029746399851,-9.509631399851001,,,,
0.012948,927,1079.0,-1.3209343998510006,-4.083386399851,-6.648520399851001,-7.141815399851001,,,,
0.014027,927,1079.0,-1.1236163998510005,-3.1954553998510007,-5.069976399851001,-4.971317399851,,,,
0.015106,927,1079.0,-0.6303213998510006,-2.0115473998510005,-3.3927733998510003,-2.8994783998510005,,,,
0.016185,927,1079.0,-0.03836739985100059,-0.7289803998510006,-1.6169113998510005,-0.6303213998510006,,,,
0.017264,927,1079.0,0.3562686001489994,0.5535866001489994,0.2576096001489994,1.8361536001489993,,,,
0.018343,927,1079.0,0.5535866001489994,1.4415176001489993,2.329448600148999,4.499946600148999,,,,
0.019422,927,1079.0,0.7509046001489994,2.329448600148999,4.302628600148999,7.065080600148999,,,,
0.020501,927,1079.0,1.1455406001489994,3.316038600148999,5.979831600148999,9.432896600148998,,,,
0.02158,927,1079.0,1.6388356001489994,4.302628600148999,7.459716600148999,11.307417600149,,,,
0.022659,927,1079.0,2.1321306001489995,5.289218600148999,8.643624600149,13.181938600149,,,,
0.023738,927,1079.0,2.5267666001489992,5.881172600148999,9.728873600148999,15.056459600149,,,,
0.024817,927,1079.0,2.428107600148999,6.177149600148999,10.814122600148998,17.128298600148998,,,,
0.025896,927,1079.0,2.329448600148999,6.275808600148999,11.702053600148998,19.101478600148997,,,,
0.026975,927,1079.0,2.329448600148999,6.374467600148999,12.491325600148999,20.877340600148997,,,,
0.028054,927,1079.0,2.5267666001489992,6.769103600148999,13.181938600149,22.357225600149,,,,
0.029133,927,1079.0,2.7240846001489993,7.262398600148999,13.971210600148998,23.935769600148998,,,,
0.030212,927,1079.0,2.8227436001489994,7.657034600148999,14.760482600148999,25.514313600149,,,,
0.031291,927,1079.0,2.7240846001489993,7.755693600148999,15.845731600149,27.586152600149,,,,
0.03237,927,1079.0,2.6254256001489993,8.051670600148999,16.930980600149,29.559332600149,,,,
0.033449,927,1079.0,2.5267666001489992,8.347647600149,18.114888600148998,31.335194600149,,,,
0.034528,927,1079.0,2.6254256001489993,9.235578600149,19.101478600148997,33.111056600149,,,,
0.035607,927,1079.0,3.0200616001489995,9.827532600148999,20.384045600148998,34.196305600148996,,,,
0.036686,927,1079.0,3.118720600148999,10.616804600148999,21.567953600149,36.268144600149,,,,
0.037765,927,1079.0,3.217379600148999,11.110099600148999,22.850520600149,37.550711600149,,,,
0.038844,927,1079.0,3.217379600148999,11.504735600148999,23.935769600148998,40.017186600148996,,,,
0.039923,927,1079.0,3.316038600148999,12.096689600148999,25.021018600149,41.595730600149,,,,
0.041002,927,1079.0,3.7106746001489994,12.589984600148998,25.908949600148997,42.385002600149,,,,
0.042081,927,1079.0,4.006651600149,13.477915600148998,26.599562600149,43.568910600148996,,,,
0.04316,927,1079.0,4.401287600148999,13.773892600148999,27.290175600149,44.851477600148996,,,,
0.044239,927,1079.0,4.401287600148999,14.069869600149,27.783470600149,45.640749600149,,,,
0.045318,927,1079.0,4.401287600148999,13.971210600148998,28.572742600149,47.120634600148996,,,,
0.046397,927,1079.0,4.302628600148999,14.168528600149,29.066037600149,48.304542600149,,,,
0.047476,927,1079.0,4.598605600148999,14.464505600149,29.657991600149,48.896496600149,,,,
0.048555,927,1079.0,4.795923600148999,15.056459600149,30.052627600149,49.587109600149,,,,
0.049634,927,1079.0,4.993241600148999,15.648413600148999,30.743240600148997,49.883086600149,,,,
0.050713,927,1079.0,4.6972646001489995,15.352436600148998,30.545922600148998,49.291132600149,,,,
0.051792,927,1079.0,4.499946600148999,14.957800600149,29.953968600148997,48.501860600148994,,,,
0.052871,927,1079.0,4.302628600148999,14.661823600148999,29.263355600148998,47.317952600149,,,,
0.05395,927,1079.0,4.401287600148999,14.464505600149,28.178106600148997,45.936726600149,,,,
0.055029,927,1079.0,4.401287600148999,13.971210600148998,27.092857600149,44.358182600149,,,,
0.056108,927,1079.0,4.105310600148999,13.181938600149,26.007608600149,42.976956600148995,,,,
0.057187,927,1079.0,3.7106746001489994,12.294007600149,24.922359600148997,41.793048600149,,,,
0.058266,927,1079.0,3.316038600148999,11.504735600148999,23.837110600149,40.411822600149,,,,
