Time (us),fs,dt,Sensor 1 - X,Sensor 2 - X,Sensor 3 - X,Sensor 4 - X,Sensor 1 - Y,Sensor 2 - Y,Sensor 3 - Y,Sensor 4 - Y
0.0,927,1079.0,2.329448600148999,0.9482226001489994,-0.9262983998510006,-3.3927733998510003,,,,
0.001079,927,1079.0,0.7509046001489994,1.8361536001489993,-1.9128883998510005,-1.9128883998510005,,,,
0.002158,927,1079.0,0.4549276001489994,-1.6169113998510005,-0.03836739985100059,0.060291600148999404,,,,
0.003237,927,1079.0,-2.4061833998510007,-1.7155703998510006,-0.43300339985100056,1.5401766001489994,,,,
0.004316,927,1079.0,-0.7289803998510006,-2.3075243998510007,-0.03836739985100059,0.5535866001489994,,,,
0.005395,927,1079.0,-0.33434439985100056,0.2576096001489994,-1.0249573998510007,-1.7155703998510006,,,,
0.006474,927,1079.0,1.9348126001489994,1.5401766001489994,-1.6169113998510005,-2.8994783998510005,,,,
0.007553,927,1079.0,1.4415176001489993,1.0468816001489993,-0.9262983998510006,-2.3075243998510007,,,,
0.008632,927,1079.0,-0.1370263998510006,-0.2356853998510006,-0.9262983998510006,0.3562686001489994,,,,
0.009711,927,1079.0,-0.9262983998510006,-2.8008193998510005,0.6522456001489993,1.5401766001489994,,,,
0.01079,927,1079.0,-2.0115473998510005,-1.2222753998510005,-0.6303213998510006,1.1455406001489994,,,,
0.011869,927,1079.0,0.8495636001489993,-0.7289803998510006,-0.1370263998510006,-1.3209343998510006,,,,
0.012948,927,1079.0,0.8495636001489993,2.329448600148999,-1.7155703998510006,-2.6035013998510004,,,,
0.014027,927,1079.0,2.428107600148999,0.9482226001489994,-0.8276393998510005,-2.0115473998510005,,,,
0.015106,927,1079.0,-0.2356853998510006,0.060291600148999404,-0.5316623998510006,0.1589506001489994,,,,
0.016185,927,1079.0,-0.7289803998510006,-2.0115473998510005,0.1589506001489994,1.8361536001489993,,,,
0.017264,927,1079.0,-1.6169113998510005,-1.9128883998510005,0.3562686001489994,1.1455406001489994,,,,
0.018343,927,1079.0,-0.1370263998510006,0.060291600148999404,-0.8276393998510005,-0.6303213998510006,,,,
0.019422,927,1079.0,1.6388356001489994,0.9482226001489994,-0.6303213998510006,-2.6035013998510004,,,,
0.020501,927,1079.0,1.2441996001489994,2.1321306001489995,-1.7155703998510006,-1.9128883998510005,,,,
0.02158,927,1079.0,0.9482226001489994,-0.7289803998510006,0.060291600148999404,-0.33434439985100056,,,,
0.022659,927,1079.0,-1.9128883998510005,-1.1236163998510005,-0.43300339985100056,1.6388356001489994,,,,
0.023738,927,1079.0,-0.8276393998510005,-2.6035013998510004,0.5535866001489994,1.2441996001489994,,,,
0.024817,927,1079.0,-0.9262983998510006,0.060291600148999404,-0.6303213998510006,-0.33434439985100056,,,,
0.025896,927,1079.0,1.8361536001489993,1.0468816001489993,-0.8276393998510005,-2.0115473998510005,,,,
0.026975,927,1079.0,1.3428586001489993,1.7374946001489993,-0.8276393998510005,-1.8142293998510006,,,,
0.028054,927,1079.0,0.7509046001489994,0.2576096001489994,-0.5316623998510006,0.4549276001489994,,,,
0.029133,927,1079.0,-0.8276393998510005,-1.9128883998510005,0.7509046001489994,1.9348126001489994,,,,
0.030212,927,1079.0,-1.7155703998510006,-1.3209343998510006,-0.1370263998510006,2.1321306001489995,,,,
0.031291,927,1079.0,0.1589506001489994,-0.9262983998510006,0.4549276001489994,0.060291600148999404,,,,
0.03237,927,1079.0,0.6522456001489993,2.2307896001489995,-1.2222753998510005,-1.3209343998510006,,,,
0.033449,927,1079.0,2.5267666001489992,1.2441996001489994,-0.2356853998510006,-1.4195933998510006,,,,
0.034528,927,1079.0,0.2576096001489994,1.1455406001489994,-0.43300339985100056,0.5535866001489994,,,,
0.035607,927,1079.0,-0.03836739985100059,-1.7155703998510006,0.8495636001489993,2.428107600148999,,,,
0.036686,927,1079.0,-1.8142293998510006,-1.5182523998510005,0.6522456001489993,2.428107600148999,,,,
0.037765,927,1079.0,-0.1370263998510006,-0.6303213998510006,0.1589506001489994,0.8495636001489993,,,,
0.038844,927,1079.0,0.9482226001489994,1.1455406001489994,-0.1370263998510006,-1.1236163998510005,,,,
0.039923,927,1079.0,1.6388356001489994,2.329448600148999,-0.9262983998510006,-1.1236163998510005,,,,
0.041002,927,1079.0,1.2441996001489994,0.2576096001489994,0.4549276001489994,0.2576096001489994,,,,
0.042081,927,1079.0,-1.1236163998510005,-0.43300339985100056,0.1589506001489994,2.6254256001489993,,,,
0.04316,927,1079.0,-0.8276393998510005,-2.4061833998510007,1.4415176001489993,2.7240846001489993,,,,
0.044239,927,1079.0,-1.2222753998510005,0.060291600148999404,0.060291600148999404,1.4415176001489993,,,,
0.045318,927,1079.0,1.6388356001489994,0.8495636001489993,0.1589506001489994,-0.5316623998510006,,,,
0.046397,927,1079.0,1.3428586001489993,2.428107600148999,-0.2356853998510006,-0.7289803998510006,,,,
0.047476,927,1079.0,1.5401766001489994,0.9482226001489994,0.3562686001489994,1.0468816001489993,,,,
0.048555,927,1079.0,-0.5316623998510006,-0.8276393998510005,1.2441996001489994,2.9214026001489994,,,,
0.049634,927,1079.0,-1.3209343998510006,-1.2222753998510005,0.9482226001489994,3.7106746001489994,,,,
